id,shop_domain,application_id,autocomplete_enabled,user_created_at_least_one_qr,nbr_merchandised_queries,nbrs_pinned_items,showing_logo,has_changed_sort_orders,analytics_enabled,use_metafields,nb_metafields,show_products,instant_search_enabled,instant_search_enabled_on_collection,only_using_faceting_on_collection,use_merchandising_for_collection,index_prefix,indexing_paused,install_channel,export_date,nb_admin_user
79f8a0fb-0f4e-4234-be2a-84cbad03be04,rise-never-bit.myshopify.com,5KBTBH8CVG,True,False,0,[0],False,False,False,False,13,True,True,False,False,False,shopify_night_box_draw_,False,marketplace,2019-04-08,19
79cbdc8a-91a4-433f-bed2-bc3b6f406cd1,tv-activity-majority.myshopify.com,HS0TEMAOOR,True,False,0,[0],False,True,False,False,18,False,False,False,False,False,shopify_,False,marketplace,2019-04-08,7
6f3a0d93-fccf-4cbf-8514-cc14ad3ab975,growth-seven-institution.myshopify.com,OWOC5LJZGU,True,False,0,[0],False,True,False,False,4,False,False,False,False,False,shopify_discussion_course_necessary_,False,marketplace,2019-04-08,17
9890f22a-ad13-41bc-945e-544c87334113,series-break-according.myshopify.com,TR5NO0HC6V,True,False,0,[0],False,True,False,False,6,True,False,False,False,False,shopify_left_center_week_,False,marketplace,2019-04-08,15
dc4f6be5-c0a4-4f23-8479-80975801a0f2,help-accept-daughter.myshopify.com,HGULMT9F0O,True,False,0,[0],True,True,False,False,11,False,False,False,False,False,shopify_girl_,False,marketplace,2019-04-08,16
f9c4c546-bfd0-4384-843f-e0d462c2b7f5,southern-test-yourself.myshopify.com,T6KEC9IIU8,True,False,0,[0],False,False,False,False,N/A,True,True,False,False,False,shopify_,False,marketplace,2019-04-08,10
1f4bebf1-3152-42ef-b1ab-f06897e17ba2,choose-remain-let.myshopify.com,0JAGUB681N,True,False,0,[0],False,False,False,True,19,True,True,False,False,False,shopify_well_,False,marketplace,2019-04-08,14
999a278e-fcef-4035-b644-6c69ef51af3a,seek-while-discussion.myshopify.com,XVLTB44R19,True,False,0,[0],False,False,False,True,0,False,True,False,False,False,shopify_,False,marketplace,2019-04-08,14
2996181d-e329-4600-ae6f-deb0043ba39f,man-nearly-travel.myshopify.com,4XC94DKYRA,True,False,0,[0],True,True,False,False,12,False,False,False,False,False,shopify_,False,marketplace,2019-04-08,16
cbbf2e76-194d-41cf-8699-8cda9547bf64,would-official-where.myshopify.com,T3ZMJNID7K,True,False,0,[0],True,False,False,False,19,False,True,False,False,False,shopify_out_current_well_,False,marketplace,2019-04-08,17
237df79a-992d-48f9-af0c-96c5408b1c9d,involve-wide-staff.myshopify.com,54HVUZJOCS,True,False,0,[0],True,True,False,False,16,False,True,False,False,False,shopify_analysis_turn_identify_,False,marketplace,2019-04-08,15
218316ea-f37a-4a68-bc42-1028ec9bb667,assume-improve-approach.myshopify.com,BOUOFUO6VT,True,False,0,[0],False,True,False,False,4,False,False,False,False,False,shopify_car_,False,marketplace,2019-04-08,19
e6eb0297-5788-4228-aa4d-ead5b86662d3,do-degree-in.myshopify.com,AHC5GBPFI2,True,False,0,[0],True,True,False,False,18,False,False,False,False,False,shopify_page_after_year_,False,marketplace,2019-04-08,13
de5cb5c9-31f7-4707-8deb-d171523b21d2,mention-window-your.myshopify.com,RHBCX6070S,True,False,0,[0],True,True,False,False,15,False,True,False,False,False,shopify_,False,marketplace,2019-04-08,13
3dc39881-0dee-4198-9905-abe3c980ae53,player-land-maintain.myshopify.com,2G440ICAKX,True,False,0,[0],True,True,False,False,11,False,True,False,False,False,shopify_rise_raise_under_,False,marketplace,2019-04-08,4
2d4ba0b5-b8fc-4da8-bc5e-490659439057,ok-important-they.myshopify.com,UQYQR00REG,True,False,0,[0],False,False,False,False,19,False,True,False,False,False,shopify_,False,marketplace,2019-04-08,19
ada2b7d9-b372-469c-879c-355e9a5ba41c,to-police-image.myshopify.com,XQH4K3Q0Q8,True,False,0,[0],True,True,False,True,14,False,True,False,False,False,shopify_light_investment_put_,False,marketplace,2019-04-08,10
ab2bca39-2742-4310-af18-1bf484045ef4,discussion-show-person.myshopify.com,0OGRPVSXY4,True,False,0,[0],True,True,False,False,10,False,False,False,False,False,shopify_,False,marketplace,2019-04-08,12
90f2b095-6c49-4b9a-9d2e-62a2a56c376d,relate-population-chance.myshopify.com,WW7VB9NTUP,True,False,0,[0],True,True,False,False,7,False,False,False,False,False,shopify_,False,marketplace,2019-04-08,17
31b83c16-e56f-49ee-89d3-03f7e8a78da2,past-time-ball.myshopify.com,,True,False,0,[0],True,False,False,False,0,False,False,False,False,False,shopify_year_rule_arrive_,False,marketplace,2019-04-08,6
d2eab96f-fc14-420e-81dd-66af4d8b3389,few-have-hospital.myshopify.com,52TES0KASH,True,False,0,[0],True,True,False,False,16,False,False,False,False,False,shopify_election_bring_election_,False,marketplace,2019-04-08,14
a721932e-cded-4f77-97d9-42e12cab9876,every-ready-suddenly.myshopify.com,H7UQO5YQB1,True,False,0,[0],True,False,False,False,14,False,True,False,False,False,shopify_unit_chair_music_,False,marketplace,2019-04-08,11
d9331b51-878c-432d-917a-8f615535e39f,arm-win-effect.myshopify.com,P7TF2PDYWG,True,False,0,[0],True,True,False,False,10,False,True,False,False,False,shopify_charge_,False,marketplace,2019-04-08,3
8336014b-57a2-40d9-a0f5-299d2be04835,require-idea-against.myshopify.com,URAU7ONY0W,True,False,0,[0],False,False,False,False,7,True,True,False,False,False,shopify_run_present_minute_,False,marketplace,2019-04-08,7
3298f7f0-5570-4ba0-988e-07135e84817b,air-we-although.myshopify.com,W6VAO7XJXX,True,False,0,[0],True,False,False,True,19,False,False,False,False,False,shopify_enter_,False,marketplace,2019-04-08,10
87d06b7a-3ae4-47cf-9d10-8163af488335,war-lawyer-wide.myshopify.com,ADY4HZ2L4N,False,False,0,[0],False,True,False,True,2,True,True,False,False,False,shopify_,False,marketplace,2019-04-08,17
0c45bdfa-366f-42f4-8604-a7ce986ddc39,approach-sell-chance.myshopify.com,G2O1HV4XX0,True,True,6,"[10, 2, 10, 6, 8, 8]",False,True,False,False,2,False,True,False,False,False,shopify_,False,marketplace,2019-04-08,18
125d7ed3-ddd7-4d9c-9e23-75cd017e0525,player-art-senior.myshopify.com,6UNCYCW0FX,True,False,0,[0],True,True,False,False,10,False,True,False,False,False,shopify_role_sell_machine_,False,marketplace,2019-04-08,3
98379419-e0cc-4d7c-96cc-33a12533e3c5,hotel-choice-end.myshopify.com,HEZORW1VE3,True,False,0,[0],True,False,False,False,19,False,True,False,False,False,shopify_beautiful_recently_exist_,False,marketplace,2019-04-08,2
2a6b99b1-b89a-4b5a-855c-1e05cf0eb4d5,moment-american-difference.myshopify.com,28SAH45A8J,True,False,0,[0],True,True,False,False,4,False,True,False,False,False,shopify_also_miss_second_,False,marketplace,2019-04-08,7
52bbeb56-4d3b-4428-b369-ad365fab5c43,scientist-bank-bad.myshopify.com,TP29TXP1F4,True,False,0,[0],True,True,False,False,1,False,False,False,False,False,shopify_,False,marketplace,2019-04-08,16
9e2f2f5f-3514-4969-9970-64c69fb2b7f3,take-dark-policy.myshopify.com,IRJ1F83GKI,True,False,0,[0],True,True,False,False,0,False,False,False,False,False,shopify_,False,marketplace,2019-04-08,17
63f94cee-6bac-4105-8413-8c08ca0ab2b4,young-pressure-discussion.myshopify.com,SREFVFPQAZ,True,False,0,[0],True,False,False,False,6,False,False,False,False,False,shopify_space_,False,marketplace,2019-04-08,1
edc068ec-a484-4c5a-8b15-93ec168bee5f,conference-another-write.myshopify.com,8A1Y0ATSUY,True,False,0,[0],True,True,False,False,10,False,True,False,False,False,shopify_just_similar_care_,False,marketplace,2019-04-08,20
1dc64eae-5c02-4f38-903f-dbfa2243cb09,employee-employee-your.myshopify.com,U7TBJ8YWVW,True,False,0,[0],True,True,False,False,N/A,False,False,False,False,False,shopify_beautiful_nor_yet_,False,marketplace,2019-04-08,17
3899d728-3135-45c2-948e-ddb2ac7fe931,local-institution-little.myshopify.com,73B8RKVPK9,True,False,0,[0],True,True,False,False,11,True,True,False,False,False,shopify_must_improve_what_,False,marketplace,2019-04-08,4
c0d6793e-bf94-4993-8f3e-624a76088c26,common-month-answer.myshopify.com,UZR5I0083H,True,False,0,[0],False,False,False,False,13,False,True,False,False,False,shopify_feeling_,False,marketplace,2019-04-08,2
7ba3b88a-5b49-4b06-9807-66aacaa0cc62,organization-loss-past.myshopify.com,AA27WT1EUS,True,False,0,[0],True,False,False,False,0,False,True,False,False,False,shopify_door_,False,marketplace,2019-04-08,19
cd99a518-5c9e-4dab-92e1-872132231177,material-newspaper-imagine.myshopify.com,637RVM9UMO,True,False,0,[0],False,False,False,False,6,True,True,False,False,False,shopify_your_,False,marketplace,2019-04-08,11
77b54b74-c5e7-48d0-bc0d-a5c348937baa,the-like-gun.myshopify.com,RIJ8BL79U6,True,False,0,[0],False,True,False,False,16,False,True,False,False,False,shopify_,False,marketplace,2019-04-08,15
cafa9803-61fe-4168-8050-5133a7fbf1b0,visit-second-number.myshopify.com,E6WRGQDZ92,True,False,0,[0],False,False,False,True,8,True,False,False,True,False,shopify_drug_amount_southern_,False,marketplace,2019-04-08,12
53d21815-e7ba-449d-8e54-e9681f1eba52,none-nice-expect.myshopify.com,,True,False,0,[0],True,True,False,False,10,False,False,False,False,False,shopify_room_,False,marketplace,2019-04-08,8
2203dec4-a3ff-40cd-9443-da06e2912574,road-call-themselves.myshopify.com,14ZM9084PN,True,False,0,[0],False,True,False,False,10,False,False,False,False,False,shopify_discussion_glass_technology_,False,marketplace,2019-04-08,14
b4b5a778-26ba-4eb5-89e1-1c6bc01b89f7,quite-laugh-score.myshopify.com,HRR8AIE716,True,False,0,[0],False,False,False,True,0,False,True,False,False,False,shopify_involve_,False,marketplace,2019-04-08,3
5f549cec-b94b-4d2e-9911-34ded7115854,situation-certain-investment.myshopify.com,T15MNQ7R45,True,False,0,[0],False,True,False,False,5,False,True,False,False,False,shopify_,False,marketplace,2019-04-08,18
291e33a4-618c-41b3-9d00-4c2133a4dbff,them-trade-contain.myshopify.com,,True,False,0,[0],True,True,False,False,N/A,False,True,False,False,False,shopify_rock_,False,marketplace,2019-04-08,19
a1ece2ee-c423-4ea4-9ae1-bcbf02a143b0,those-year-shake.myshopify.com,I666R8M4PB,True,False,0,[0],True,True,False,False,11,False,True,False,False,False,shopify_only_provide_for_,False,marketplace,2019-04-08,13
71de25d9-f9b6-47ba-9fc7-aaba1ac462ff,manager-central-seven.myshopify.com,ZFRAZGHJ6G,False,False,0,[0],False,False,False,True,0,True,True,False,False,False,shopify_,False,marketplace,2019-04-08,6
18bd8a38-8307-4bf3-99a8-3981ab80819c,order-memory-she.myshopify.com,RSA40OK083,True,False,0,[0],False,False,False,False,18,True,True,False,False,False,shopify_clear_,False,marketplace,2019-04-08,1
7d5fc26d-45b9-4345-b450-82413cc3674d,although-financial-husband.myshopify.com,G4GZKC9XII,True,False,0,[0],True,True,False,False,2,True,False,False,False,False,shopify_,False,marketplace,2019-04-08,4
a3a7886c-b75d-4e57-9976-e3959fb1d833,ability-leader-go.myshopify.com,EPOUPIDBK0,True,False,0,[0],True,False,False,False,19,False,True,False,False,False,shopify_someone_across_fear_,False,marketplace,2019-04-08,18
4a74c217-23e9-473f-9a7f-6154d8892020,report-behind-long.myshopify.com,JU183HORB9,True,False,0,[0],True,True,False,False,2,True,True,False,False,False,shopify_figure_,False,marketplace,2019-04-08,3
27346ba7-9ac6-4337-85b4-a06674758812,goal-back-treat.myshopify.com,PCQKAAGNSE,True,False,0,[0],False,False,False,False,10,True,True,False,False,False,shopify_upon_security_issue_,False,marketplace,2019-04-08,19
1e9cedb1-7c65-48e0-8acd-4a880701974e,speak-particular-since.myshopify.com,,True,False,0,[0],True,False,False,False,16,True,True,False,False,False,shopify_according_happy_rest_,False,marketplace,2019-04-08,13
96e7dd4e-faa0-499a-af55-9a51979b2193,wish-how-central.myshopify.com,1DRSTCOZRH,True,False,0,[0],False,True,False,False,3,True,False,False,False,False,shopify_,False,marketplace,2019-04-08,15
0637468f-3a02-4c4a-82bc-a9027cc5b4ce,later-sort-over.myshopify.com,EL5L3A0SL1,True,False,0,[0],False,True,False,False,5,True,False,False,False,False,shopify_music_central_method_,False,marketplace,2019-04-08,4
503472f2-4086-472c-a264-777ef8095ef9,cell-want-no.myshopify.com,UHQZ39TPPQ,True,False,0,[0],False,False,False,False,19,True,False,False,False,False,shopify_,False,marketplace,2019-04-08,9
694034ba-aca1-43ef-9754-c58d4a25c201,word-step-spring.myshopify.com,EOXMG5GI2Z,True,False,0,[0],False,True,False,False,12,True,True,False,False,False,shopify_,False,marketplace,2019-04-08,16
65ce4a63-8ef8-4e4f-ad23-660df80d1682,candidate-relationship-serve.myshopify.com,GS1LYZ021W,True,False,0,[0],True,True,False,False,7,False,False,False,False,False,shopify_worker_,False,marketplace,2019-04-08,8
1474b7c3-810c-4e9b-a920-c8a5529a6eac,wife-only-free.myshopify.com,,True,False,0,[0],True,True,False,False,18,False,True,False,False,False,shopify_send_,False,marketplace,2019-04-08,17
1dc8ed8b-32b3-4c9a-9e3d-6333f42313ac,morning-at-school.myshopify.com,BLLXAZC4KN,True,False,0,[0],False,False,False,False,0,False,True,False,False,False,shopify_return_yet_several_,False,marketplace,2019-04-08,17
1956a63f-e95f-41c1-afa6-cedc0364a14f,six-put-treatment.myshopify.com,TMWIKRUEEX,True,False,0,[0],False,False,False,False,7,False,False,False,False,False,shopify_,False,marketplace,2019-04-08,13
68908609-09c6-4520-beec-f8ad582211c2,talk-scene-let.myshopify.com,FIV11AKEHC,True,True,8,"[6, 6, 7, 8, 10, 14, 2, 13]",False,False,False,True,2,True,False,False,False,False,shopify_here_,False,marketplace,2019-04-08,18
a9f8f500-2ccc-4e1a-b516-e5f6c2997d52,political-avoid-somebody.myshopify.com,NHPNDF8GQV,True,False,0,[0],False,True,False,True,11,True,False,False,False,False,shopify_,False,marketplace,2019-04-08,19
75a16c85-7a85-47fd-be7e-8ddefd3e20cd,collection-other-sport.myshopify.com,PVFAUNPLEM,True,False,0,[0],True,True,False,False,12,False,True,False,False,False,shopify_hair_,False,marketplace,2019-04-08,1
742fe7cb-d63b-4696-aba9-6256260701ce,economy-herself-most.myshopify.com,A639HKWZ4L,True,False,0,[0],True,True,False,False,5,True,True,False,False,False,shopify_hope_exist_wrong_,False,marketplace,2019-04-08,12
5071a903-d035-45cb-b778-c4def79c07f8,face-role-accept.myshopify.com,F0K33A3Y7I,True,False,0,[0],True,False,False,False,0,True,True,False,False,False,shopify_among_a_role_,False,marketplace,2019-04-08,16
b3cd519c-eca0-41d1-b984-5bf1984524a7,will-run-range.myshopify.com,09XPUU68RT,True,False,0,[0],False,True,False,False,N/A,True,False,False,True,False,shopify_,False,marketplace,2019-04-08,9
073c7470-ba33-4120-a79f-c367e02f6f57,month-human-pass.myshopify.com,4X5ULKKLQD,True,False,0,[0],True,True,False,False,9,False,True,False,False,False,shopify_,False,marketplace,2019-04-08,12
fc1bb792-a3d9-4d99-8c9d-d585f592d028,form-any-defense.myshopify.com,L1RCLYEXLY,True,False,0,[0],True,False,False,False,20,False,True,False,False,False,shopify_science_near_somebody_,False,marketplace,2019-04-08,17
79352654-fdc4-48bf-857b-9059edb7b06b,growth-dark-state.myshopify.com,TE91XDNZG4,True,False,0,[0],True,True,False,False,8,False,False,False,False,False,shopify_force_republican_explain_,False,marketplace,2019-04-08,11
5f1713e4-294e-4db1-b470-685740834908,something-government-medical.myshopify.com,MBQDLWRPJF,True,False,0,[0],True,False,False,False,1,False,False,False,False,False,shopify_final_grow_set_,False,marketplace,2019-04-08,17
dea666a4-05c2-4c96-b7f4-8737315b1f64,state-listen-take.myshopify.com,OBKJWSF122,False,False,0,[0],True,False,False,False,N/A,False,False,False,False,False,shopify_,False,marketplace,2019-04-08,5
8966019e-a8a4-420a-820e-cbba11479b1e,dinner-woman-how.myshopify.com,8Y3O1O6XT1,True,False,0,[0],True,True,False,False,N/A,False,False,False,False,False,shopify_,False,marketplace,2019-04-08,19
bd953897-df0f-4ea6-9124-c9659bc20687,bad-leave-local.myshopify.com,QG4KPMW4LC,True,False,0,[0],False,False,False,False,2,False,True,False,False,False,shopify_only_,False,marketplace,2019-04-08,11
bf7050d7-4bac-4bb1-b659-3225a337ab33,buy-sing-look.myshopify.com,,True,False,0,[0],True,False,False,False,9,False,False,False,False,False,shopify_,False,marketplace,2019-04-08,8
18967b90-0c2a-4ddc-8f0e-21c1b201435b,reflect-resource-goal.myshopify.com,FK6L9PXTT8,True,False,0,[0],True,False,False,False,14,True,True,False,False,False,shopify_,False,marketplace,2019-04-08,7
90c0a8e6-b1b8-447b-9612-e9c69ac42d2c,option-but-parent.myshopify.com,XJKMDGQO9Y,True,False,0,[0],True,True,False,False,1,False,False,False,False,False,shopify_write_parent_guess_,False,marketplace,2019-04-08,19
42e2c7c6-bc3b-4c3b-a3bc-f471e2aa17ed,speak-change-final.myshopify.com,3GN8RMTSYA,True,False,0,[0],True,True,False,False,5,False,False,False,False,False,shopify_available_market_eight_,False,marketplace,2019-04-08,9
22a5da14-a222-4ecf-a720-ad733a40f173,maybe-mrs-old.myshopify.com,5830R7YEPS,True,False,0,[0],False,True,False,False,19,False,False,False,False,False,shopify_,False,marketplace,2019-04-08,13
cf790c1d-8c9c-4e47-92ad-3c1e11b72155,treatment-shake-there.myshopify.com,WMIJJLKZ2H,True,False,0,[0],False,False,False,False,0,True,True,False,False,False,shopify_reality_four_town_,False,marketplace,2019-04-08,19
6f43c4de-2724-4ff6-b647-9eaeae81e967,hot-require-wife.myshopify.com,NRIX19VM4Q,True,False,0,[0],False,True,False,False,N/A,True,False,False,False,False,shopify_,False,marketplace,2019-04-08,6
9389be98-59d7-4a84-adeb-94c71597b008,chance-team-art.myshopify.com,LKZUNNTTY8,True,False,0,[0],True,True,False,False,8,False,True,False,False,False,shopify_,False,marketplace,2019-04-08,14
744fb495-fd17-4fad-bfde-0b75296625f1,cover-do-admit.myshopify.com,ANRV93DUBG,True,False,0,[0],False,True,False,False,6,False,False,False,False,False,shopify_such_meeting_something_,False,marketplace,2019-04-08,12
d66710e1-4f10-4639-9683-40808f0475e3,hold-able-or.myshopify.com,1XM6F0EHY8,True,False,0,[0],True,True,False,False,4,True,True,False,False,False,shopify_,False,marketplace,2019-04-08,8
3067595f-122b-4c5b-8e94-52d332536013,quickly-old-much.myshopify.com,8J96GBYQ4U,True,False,0,[0],False,False,False,False,11,True,True,False,False,False,shopify_research_,False,marketplace,2019-04-08,19
6e62c16b-c217-47c0-a574-f0a342c0e85d,worker-apply-discuss.myshopify.com,Y6HQR22DJA,True,False,0,[0],False,True,False,False,13,True,False,False,False,False,shopify_commercial_,False,marketplace,2019-04-08,3
4f43e2e5-f55e-4867-83cb-8856ded56e88,also-garden-side.myshopify.com,P9KCTDGOHF,True,False,0,[0],True,False,False,False,6,False,False,False,False,False,shopify_,False,marketplace,2019-04-08,10
61aafe47-b5f6-4122-8133-179c9cfef181,onto-certain-amount.myshopify.com,S3UE94U87J,True,False,0,[0],False,True,True,False,16,True,True,False,False,False,shopify_property_,True,marketplace,2019-04-08,16
a1f5b415-4bf6-4bea-becb-ca2bfab7ee03,national-card-which.myshopify.com,PJ7QWZZPKQ,True,False,0,[0],False,False,False,False,13,False,False,False,True,False,shopify_paper_it_read_,False,marketplace,2019-04-08,4
4b6697c9-cf1d-4356-8c58-245b3becb082,training-area-itself.myshopify.com,GQQOT06IE1,True,False,0,[0],True,False,False,False,14,True,True,False,False,False,shopify_far_trouble_trouble_,False,marketplace,2019-04-08,18
d8e1bfbe-c2ba-4e0e-aaba-fb712f95fd44,second-up-this.myshopify.com,WE57B2Y5WB,True,False,0,[0],True,False,False,False,8,False,True,False,False,False,shopify_,False,marketplace,2019-04-08,4
5a702f92-1bda-48a6-902c-5c917b4d5e23,miss-learn-very.myshopify.com,D6UQJF4PCD,True,False,0,[0],False,True,False,True,3,True,False,False,False,False,shopify_,False,marketplace,2019-04-08,17
d3708e8e-92b9-4fc2-8d2e-1b637d88f441,all-minute-manage.myshopify.com,HOPC87X9PS,True,False,0,[0],True,True,False,False,2,False,False,False,False,False,shopify_full_,False,marketplace,2019-04-08,12
9da9713a-5ec0-4745-b5f9-f2702d6fac00,job-high-front.myshopify.com,NV7URKYR1W,True,False,0,[0],False,False,False,False,N/A,True,True,False,False,False,shopify_less_,False,marketplace,2019-04-08,3
6270df1d-2b04-4326-9029-63c911aa28cf,something-simple-town.myshopify.com,JFRB73TJGL,True,False,0,[0],False,False,False,False,6,False,True,True,False,False,shopify_for_,False,marketplace,2019-04-08,15
b24c0575-0e4d-4e5e-8a1f-900cc7ee8ad0,seek-whose-fill.myshopify.com,,True,False,0,[0],True,True,False,False,6,False,False,False,False,False,shopify_,False,marketplace,2019-04-08,1
93a49806-ccad-4e24-ab8f-997710c3f390,expert-report-whole.myshopify.com,SXKUFB3YFC,True,False,0,[0],True,True,False,False,15,True,False,False,False,False,shopify_care_,False,marketplace,2019-04-08,6
1bd7f00c-f863-412c-89fb-eaaaa57d0ef9,apply-visit-blood.myshopify.com,382R7PPSM9,True,False,0,[0],False,False,False,False,3,True,True,False,False,False,shopify_,False,marketplace,2019-04-08,2
4b970041-c23f-49a7-ad68-e3799828d04b,two-itself-official.myshopify.com,ZX4JAS95V6,True,False,0,[0],True,True,False,False,10,False,False,False,False,False,shopify_whole_bad_group_,False,marketplace,2019-04-08,19
a7a9ff49-d9be-4803-b76f-d8c8e69b821f,medical-appear-food.myshopify.com,0RG257I6MZ,True,False,0,[0],True,True,False,False,12,False,False,False,False,False,shopify_open_,False,marketplace,2019-04-08,6
35fd9bcd-5b13-4c2b-a081-bcde5e17d979,probably-activity-wife.myshopify.com,S737GUZ6T5,True,False,0,[0],False,True,False,False,18,False,True,False,False,False,shopify_agreement_,False,marketplace,2019-04-08,16
58078876-e58d-433b-ba97-a9140c882247,sense-population-rich.myshopify.com,39Q23V18NT,True,False,0,[0],False,False,False,True,19,False,True,False,False,False,shopify_,False,marketplace,2019-04-08,20
a4539c7f-5596-4133-b49f-2b0932fa3a97,few-bar-wide.myshopify.com,MV1ROH71O1,True,False,0,[0],True,True,False,False,19,False,False,False,False,False,shopify_,False,marketplace,2019-04-08,15
9b88e8da-dafc-4218-909c-307f54afb77b,eight-record-mrs.myshopify.com,70BC8FF7V8,True,False,0,[0],True,True,False,False,10,True,False,False,False,False,shopify_,False,marketplace,2019-04-08,14
584c2f2f-683f-41af-924a-287c47746688,forward-move-church.myshopify.com,4NG9JBI4WB,True,False,0,[0],False,True,False,True,3,True,False,False,False,False,shopify_,False,marketplace,2019-04-08,10
75e15325-e137-4557-bf8c-e55420f09b98,color-cold-power.myshopify.com,4V4NX8147B,True,False,0,[0],True,True,False,False,6,True,False,False,False,False,shopify_finish_,False,marketplace,2019-04-08,14
3c8fb8c2-3e75-4945-bb09-e8ae7af13615,stage-relate-evidence.myshopify.com,V1WEDROS9A,True,False,0,[0],True,True,True,False,12,False,False,False,True,False,shopify_chance_law_chair_,False,marketplace,2019-04-08,19
10884396-5af3-4cff-922f-31c4f7f2049c,while-sense-those.myshopify.com,MUW8DRCFL0,True,False,0,[0],False,False,False,False,2,False,True,True,False,False,shopify_condition_,False,marketplace,2019-04-08,7
94adfd23-d663-4670-ad07-e720ca37b0e8,cultural-ready-conference.myshopify.com,56TU0OGACS,True,False,0,[0],True,True,False,False,20,True,False,False,False,False,shopify_,False,marketplace,2019-04-08,16
54d3994c-4dc6-4efa-8325-77756b45ab60,evening-situation-skin.myshopify.com,LBODWNNBDY,True,False,0,[0],True,True,False,False,17,False,True,False,False,False,shopify_,False,marketplace,2019-04-08,9
91d9003d-9019-43dd-89f6-c9268d97ad09,shake-strong-peace.myshopify.com,D6000FKPYM,True,False,0,[0],True,True,False,False,11,False,False,False,False,False,shopify_able_,False,marketplace,2019-04-08,19
0c895335-b75a-4751-8e57-176b94ce0187,have-happy-card.myshopify.com,VVOAFFYTRY,True,False,0,[0],True,False,False,False,19,True,False,False,True,False,shopify_oil_suggest_quickly_,False,marketplace,2019-04-08,20
937a03da-e8f4-4036-894b-14d4ce25e1ea,least-recently-only.myshopify.com,I08CY0JH19,True,False,0,[0],True,True,False,False,4,True,True,False,False,False,shopify_,False,marketplace,2019-04-08,6
6692a39f-3537-4229-b105-12d8aa2255ed,mrs-street-fight.myshopify.com,NRKOZ7C983,True,False,0,[0],False,True,False,False,6,False,False,False,False,False,shopify_,False,marketplace,2019-04-08,19
3dbf9f9e-811d-4a58-8862-fbbca60dbc7e,and-attention-enter.myshopify.com,HO19Q1MMZC,True,False,0,[0],False,True,False,False,N/A,True,False,False,False,False,shopify_rest_,False,marketplace,2019-04-08,11
9f4adbed-7df8-4b99-9b01-cf299a9efb61,order-interest-realize.myshopify.com,JERJD7I44B,True,False,0,[0],True,True,False,False,7,False,False,False,False,False,shopify_,False,marketplace,2019-04-08,2
b4c001c7-64ea-4fd6-87b2-25bfaa8e1a80,anything-in-down.myshopify.com,L41JA6K950,True,False,0,[0],False,True,False,False,6,False,True,False,False,False,shopify_,False,marketplace,2019-04-08,2
61179c74-f495-4813-a193-af89e07d4fee,offer-visit-voice.myshopify.com,V5JLSULMS1,True,False,0,[0],False,True,False,False,10,False,True,False,False,False,shopify_item_seek_itself_,False,marketplace,2019-04-08,1
3df90d5b-ac92-4ec9-8ef1-4e3fd214915d,change-money-attack.myshopify.com,,True,False,0,[0],False,True,False,False,18,True,True,False,False,False,shopify_without_,False,marketplace,2019-04-08,12
53653b6a-90b0-4d77-9276-20aa5aa5369c,material-summer-off.myshopify.com,FHR5NJXNQE,True,False,0,[0],False,True,False,False,N/A,True,False,False,False,False,shopify_through_,False,marketplace,2019-04-08,3
40bc4b02-6c38-428f-a2af-3262164585a0,partner-west-believe.myshopify.com,C3BDBEG6ED,True,False,0,[0],False,False,False,False,11,True,True,False,False,False,shopify_,False,marketplace,2019-04-08,13
b1ffbdc7-d246-47e4-a8b8-d5a0edfe8f25,tree-gas-magazine.myshopify.com,M80M96P6CB,True,False,0,[0],False,False,False,False,15,False,True,False,False,False,shopify_message_,False,marketplace,2019-04-08,19
712bb5bf-d37a-4cdd-a068-ea101319c5ea,friend-perhaps-bad.myshopify.com,CV576MKWT6,True,False,0,[0],True,True,False,False,14,True,True,False,False,False,shopify_give_national_likely_,False,marketplace,2019-04-08,4
5c2490f7-9fb8-4102-ad54-ee3c8162c6c9,record-space-condition.myshopify.com,,True,False,0,[0],True,True,False,False,N/A,False,False,False,False,False,shopify_two_herself_car_,False,marketplace,2019-04-08,4
d9c0d06a-625e-4a1b-be4e-5e6f690caee4,quickly-piece-expect.myshopify.com,MNCOIR3H7Q,True,False,0,[0],True,True,False,False,19,True,True,False,False,False,shopify_,False,marketplace,2019-04-08,5
ee87cc1a-47f9-47bb-b156-2b7e5b020d81,attention-record-author.myshopify.com,QVEOACAATJ,True,False,0,[0],True,False,False,False,0,True,True,False,False,False,shopify_,False,marketplace,2019-04-08,8
995b1f4f-df9d-472f-a58f-138517366fef,beyond-pattern-degree.myshopify.com,5ZWAOFIG4A,True,False,0,[0],True,True,False,False,N/A,False,False,False,False,False,shopify_whole_,False,marketplace,2019-04-08,10
aa51f8cf-6332-4b32-b057-d4e180a98cb2,single-meet-black.myshopify.com,2ATE034553,True,False,0,[0],False,True,False,False,12,False,True,False,False,False,shopify_beat_probably_suggest_,False,marketplace,2019-04-08,11
c4903a1c-eb3b-440c-88ab-dd9114ec42c9,machine-including-picture.myshopify.com,DB58DMSLWK,True,False,0,[0],True,True,False,False,11,True,False,False,False,False,shopify_,False,marketplace,2019-04-08,17
